id,price,company_id,procurement_id
3457,6240.00,85,1774
3458,9525.00,85,1776
3459,0.00,133,1777
3460,0.00,233,1778
3461,0.00,133,1779
3462,0.00,1405,1780
3463,0.00,85,1781
3464,296423.00,1357,1782
3465,289974.00,136,1782
3466,0.00,1405,1783
3467,170000.00,1684,1784
3468,0.00,1629,1785
3469,0.00,353,1786
3470,98808.00,136,1787
3471,34320.00,1685,1788
3472,0.00,1141,1789
3473,46500.00,1686,1790
3474,41400.00,56,1790
3475,98765.00,1687,1790
3476,61830.00,1688,1790
3477,55900.00,1689,1790
3478,48000.00,1690,1790
3479,0.00,366,1791
3480,1933518.00,1094,1792
3481,1896254.00,1692,1792
3482,1979401.00,1691,1792
3483,2415300.00,1693,1792
3484,2170000.00,1694,1792
3485,0.00,1405,1794
3486,81490.00,62,1795
3487,98100.00,389,1795
3488,67730.00,1695,1795
3489,88430.00,183,1795
3490,104031.00,106,1795
3491,0.00,231,1796
3492,15072760.00,872,1797
3493,12985600.00,1697,1797
3494,7621081.00,1696,1797
3495,11823874.31,725,1798
3496,0.00,127,1799
3497,0.00,1427,1800
3498,0.00,85,1801
3499,0.00,1141,1802
3500,0.00,1405,1803
3501,0.00,1405,1804
3502,53694.00,344,1805
3503,89553.71,52,1805
3504,9789.83,365,1806
3505,,349,1807
3506,,117,1807
3507,0.00,187,1808
3508,905.00,1698,1809
3509,20272.73,1141,1810
3510,10280.00,365,1811
3511,2992.95,1629,1812
3512,1232185.17,147,1813
3513,132158.00,1699,1814
3514,131996.00,1700,1814
3515,145000.00,1701,1814
3516,1806000.00,1703,1815
3517,1253000.00,1702,1815
3518,1419800.00,1704,1815
3519,982200.00,1705,1815
3520,1773800.00,1706,1815
3521,10163.18,85,1816
3522,0.00,477,1817
3523,4266926.93,1708,1818
3524,5949820.00,714,1818
3525,5250771.49,245,1818
3526,3400000.00,1707,1818
3527,4578426.74,1709,1818
3528,876600.08,366,1819
3529,0.00,1710,1820
3530,7000.00,127,1821
3531,2540.00,420,1822
3532,0.00,822,1823
3533,929644.00,1364,1824
3534,981071.00,1425,1824
3535,64800.00,948,1825
3536,,30,1826
3537,,1712,1826
3538,,31,1826
3539,,989,1826
3540,,1711,1826
3541,0.00,233,1827
3542,1113.20,420,1828
3543,0.00,361,1829
3544,0.00,1713,1830
3545,0.00,127,1831
3546,0.00,1356,1832
3547,,1448,1833
3548,,1715,1833
3549,,1714,1833
3550,,114,1833
3551,1355557.00,1717,1834
3552,1281111.00,1716,1834
3553,,1718,1835
3554,7726496.42,1720,1836
3555,7620831.53,1721,1836
3556,7754277.18,1722,1836
3557,8357231.65,1723,1836
3558,7489567.51,1566,1836
3559,7077731.79,1719,1836
3560,9416903.95,548,1836
3561,6331083.56,517,1836
3562,0.00,1354,1837
3563,,1724,1838
3564,0.00,1354,1840
3565,,64,1841
3566,,349,1841
3567,6564256.66,1095,1842
3568,0.00,200,1843
3569,0.00,1354,1844
3570,121900.00,412,1845
3571,173812.00,702,1845
3572,142800.00,1637,1845
3573,,214,1847
3574,,1727,1847
3575,,1728,1847
3576,,1726,1847
3577,,6,1847
3578,132200.00,1073,1849
3579,168440.00,249,1849
3580,675500.00,1572,1851
3581,119100.00,1405,1853
3582,28600.00,1729,1854
3583,6240.00,85,1855
3584,15570.25,1141,1856
3585,110553.72,56,1857
3586,2700000.00,1462,1858
3587,2446000.00,1212,1858
3588,147000.00,822,1860
3589,5441.86,187,1862
3590,0.00,1405,1863
3591,0.00,1731,1864
3592,0.00,320,1864
3593,116697.00,268,1865
3594,133700.00,626,1865
3595,,1315,1866
3596,,1732,1866
3597,,156,1866
3598,,157,1866
3599,97100.00,1092,1867
3600,73070.00,1395,1867
3601,88764.00,1091,1867
3602,157852.00,1733,1868
3603,,1735,1869
3604,,1734,1869
3605,206180.00,52,1870
3606,0.00,397,1871
3607,18161.00,1737,1872
3608,9890.00,1736,1872
3609,0.00,635,1873
3610,0.00,56,1874
3611,1884.30,1141,1875
3612,,1738,1876
3613,,118,1876
3614,,1739,1876
3615,,1157,1876
3616,,1740,1876
3617,,120,1876
3618,,117,1876
3619,23737.00,353,1877
3620,0.00,948,1878
3621,3057.27,85,1879
3622,290500.00,780,1880
3623,6298.00,187,1881
3624,322.31,1141,1882
3625,65371.00,1614,1883
3626,0.00,947,1884
3627,1685.95,1141,1885
3628,198750.00,1741,1886
3629,1685.00,1427,1887
3630,52800.00,89,1888
3631,15494.00,565,1889
3632,16600.00,1742,1889
3633,,1743,1890
3634,,1744,1890
3635,,1745,1890
3636,,1746,1890
3637,,353,1890
3638,2908.23,1629,1891
3639,7699000.00,1747,1892
3640,0.00,1405,1893
3641,0.00,1141,1894
3642,3480000.00,1747,1895
3643,0.00,1405,1896
3644,12000.00,1748,1897
3645,16000.00,1749,1897
3646,57734504.00,1750,1898
3647,,30,1899
3648,,1751,1899
3649,12386782.00,1752,1900
3650,127000.00,1753,1901
3651,5840.00,223,1902
3652,6776.86,595,1903
3653,8199840.00,1258,1904
3654,340505.00,1130,1905
3655,205010.00,1754,1905
3656,250450.00,1755,1905
3657,292365.00,1128,1905
3658,381100.00,1094,1905
3659,175000.00,1131,1905
3660,227700.00,1756,1905
3661,396000.00,523,1905
3662,99000.00,1757,1905
3663,332500.00,1758,1905
3664,86405.00,152,1905
3665,169490.00,950,1905
3666,29400.00,186,1906
3667,63364.46,211,1907
3668,25826.45,242,1908
3669,20181.00,365,1909
3670,3227.00,180,1910
3671,6128000.00,1315,1911
3672,18500.00,186,1912
3673,1820.00,180,1913
3674,8500.00,241,1914
3675,6413.00,180,1915
3676,56567.77,711,1916
3677,48650.00,1760,1916
3678,51230.90,37,1916
3679,45680.00,1759,1916
3680,52800.00,1761,1916
3681,67530.00,1762,1916
3682,45740.00,249,1916
3683,45940.00,416,1916
3684,4982.00,180,1919
3685,130633.00,96,1920
3686,31774.49,210,1921
3687,3755000.00,1766,1922
3688,4388443.65,1767,1922
3689,4076535.00,1765,1922
3690,4200266.70,1144,1922
3691,71312.40,104,1923
3692,86060.00,1631,1923
3693,74263.50,1633,1923
3694,16870000.00,1768,1924
3695,15080000.00,1769,1924
3696,9679992.00,1770,1924
3697,13699560.00,1771,1924
3698,15900000.00,269,1924
3699,19292000.00,1772,1924
3700,13735000.00,1773,1924
3701,11120000.00,529,1924
3702,15819000.00,1774,1924
3703,15220000.00,1775,1924
3704,12150000.00,1776,1924
3705,10986.00,241,1925
3706,46047.00,106,1926
3707,45711.00,218,1926
3708,69852.10,52,1926
3709,1776000.00,1777,1927
3710,1089000.00,1768,1927
3711,1800000.00,1413,1927
3712,4188.00,241,1928
3713,1500000.00,1778,1929
3714,330578.51,234,1930
3715,9289.00,180,1931
3716,26843.00,52,1932
3717,66670.43,211,1933
3718,3000.00,353,1934
3719,960000.00,32,1935
3720,1135000.00,1780,1935
3721,886800.00,528,1935
3722,882000.00,1781,1935
3723,660000.00,1779,1935
3724,874000.00,1782,1935
3725,7900.00,365,1936
3726,13600.00,186,1937
3727,18720.00,85,1938
3728,400000.00,234,1939
3729,82114.68,1783,1940
3730,67003.55,1426,1940
3731,76475.00,1427,1940
3732,454.55,242,1941
3733,0.00,1614,1942
3734,1567095.04,1784,1943
3735,1309582.04,1530,1943
3736,1252993.83,388,1943
3737,93000.00,1405,1944
3738,68418.00,1427,1945
3739,0.00,56,1946
3740,23455.00,353,1947
3741,6240.00,85,1948
3742,3810.00,85,1949
3743,13005.00,353,1950
3744,1559.61,1629,1951
3745,0.00,948,1952
3746,578.51,361,1953
3747,668350.00,1785,1954
3748,40842.98,1141,1955
3749,0.00,1786,1956
3750,31030.00,231,1957
3751,5663.40,353,1958
3752,606200.43,156,1959
3753,234911.00,220,1959
3754,363395.00,605,1959
3755,234240.00,815,1959
3756,420097.61,1787,1959
3757,2400.00,601,1960
3758,114250.00,1405,1961
3759,1026300.00,1788,1962
3760,1034550.00,1789,1962
3761,1044120.00,1095,1962
3762,3541484.00,1790,1963
3763,6240.00,85,1964
3764,1698.52,1629,1965
3765,0.00,1325,1966
3766,5530.00,271,1967
3767,10630.00,1173,1967
3768,3940.00,594,1967
3769,3120.00,857,1967
3770,0.00,233,1968
3771,0.00,1354,1969
3772,0.00,1141,1970
3773,1311.08,1629,1971
3774,0.00,353,1972
3775,0.00,1786,1973
3776,6240.00,85,1974
3777,73280.00,62,1975
3778,84642.00,65,1975
3779,75600.00,52,1975
3780,29753.00,1614,1976
3781,90700.00,389,1977
3782,116260.00,65,1977
3783,97600.00,64,1977
3784,103316.00,183,1977
3785,104952.00,52,1977
3786,16661.16,1141,1978
3787,0.00,1325,1979
3788,0.00,726,1980
3789,2809.92,1141,1981
3790,,1791,1982
3791,,1792,1982
3792,5060.00,353,1983
3793,16500.00,85,1984
3794,62175.00,1405,1985
3795,0.00,1354,1986
3796,,1077,1987
3797,,1793,1987
3798,,553,1987
3799,112550.00,65,1988
3800,113000.00,108,1988
3801,77562.00,109,1988
3802,98879.00,1794,1988
3803,103400.00,52,1988
3804,119256.00,406,1988
3805,196292.02,734,1988
3806,1705.76,1629,1989
3807,16455.00,353,1990
3808,16200.00,217,1991
3809,16437.00,249,1991
3810,17691.03,1796,1991
3811,18165.00,218,1991
3812,17116.35,1795,1991
3813,19206.00,1762,1991
3814,20640.00,416,1991
3815,15370.00,85,1992
3816,0.00,1356,1993
3817,123674.76,724,1994
3818,103400.00,162,1994
3819,119700.00,65,1995
3820,50475.00,1797,1995
3821,107550.00,52,1995
3822,2066.12,780,1996
3823,24181.82,1141,1997
3824,194095.24,1641,1998
3825,38920.00,85,1999
3826,0.00,1325,2000
3827,867.77,361,2001
3828,55000.00,1405,2002
3829,167481.49,127,2003
3830,86200.00,1405,2004
3831,0.00,1617,2005
3832,4610.00,420,2006
3833,3320.00,420,2007
3834,11320.00,353,2008
3835,60894.00,1614,2009
3836,1828.10,1798,2010
3837,580000.00,1800,2011
3838,575100.00,1799,2011
3839,584139.00,1801,2011
3840,12000.00,1803,2012
3841,16500.00,68,2012
3842,8150.00,1802,2012
3843,11420.00,56,2012
3844,886500.00,52,2013
3845,371925.00,238,2013
3846,696000.00,122,2013
3847,6053.72,1798,2014
3848,1639400.00,1805,2017
3849,1725000.00,1806,2017
3850,1590000.00,1804,2017
3851,1850000.00,1807,2017
3852,1791000.00,1712,2017
3853,11850.00,676,2019
3854,0.00,287,2022
3855,264650.00,1427,2023
3856,282602.00,104,2023
3857,232823.20,107,2023
3858,219842.00,1808,2023
3859,226500.00,52,2024
3860,332600.00,65,2024
3861,77750.00,1809,2024
3862,70670.00,131,2024
3863,4497.00,1810,2025
3864,578.51,361,2030
3865,0.00,871,2031
3866,0.00,780,2032
3867,0.00,420,2033
3868,82954.00,1427,2034
3869,20502229.00,1811,2035
3870,9548262.00,1811,2036
3871,422475.34,1813,2038
3872,,1815,2039
3873,,1816,2039
3874,,714,2039
3875,,1814,2039
3876,,332,2039
3877,,1817,2040
3878,763200.00,1818,2041
3879,16426630.00,1820,2042
3880,16390000.00,1819,2042
3881,3800000.00,1456,2043
3882,,1821,2044
3883,,413,2044
3884,0.00,1822,2045
3885,25024702.21,743,2046
3886,390634.00,873,2047
3887,384134.71,65,2047
3888,371322.31,52,2047
3889,,1823,2048
3890,4256.20,868,2050
3891,1735.54,868,2051
3892,3099.15,868,2052
3893,78399.00,594,2053
3894,75000.00,404,2053
3895,84445.45,37,2053
3896,79214.88,1824,2053
3897,75489.00,218,2053
3898,84536.00,56,2053
3899,17240.00,1405,2054
3900,127540.00,635,2055
3901,,1823,2056
3902,,1825,2056
3903,,1826,2056
3904,8250.00,353,2057
3905,49500.00,948,2058
3906,0.00,353,2059
3907,41.32,868,2060
3908,7355.37,1141,2061
3909,30740.00,85,2062
3910,26662.00,1614,2063
3911,99500.00,62,2064
3912,107000.00,389,2064
3913,15480.00,420,2065
3914,15370.00,85,2067
3915,137100.00,1405,2068
3916,8250.00,353,2069
3917,12975.01,868,2070
3918,78100.00,231,2071
3919,2553.72,1141,2072
3920,16710.00,233,2073
3921,18628.10,1141,2074
3922,87100.00,1641,2076
3923,15370.00,85,2077
3924,40000.00,948,2078
3925,27830.00,822,2079
3926,112008.00,147,2080
3927,112060.00,1405,2081
3928,82.64,868,2082
3929,685000.00,1828,2083
3930,18214.88,1141,2084
3931,8250.00,353,2085
3932,8610.00,1405,2087
3933,15370.00,85,2088
3934,0.00,1830,2089
3935,5490.00,1713,2090
3936,0.00,233,2091
3937,578.51,361,2092
3938,181400.00,1641,2093
3939,38073000.00,1831,2094
3940,411900.83,184,2095
3941,22834.71,1141,2096
3942,0.00,353,2097
3943,28655.00,601,2098
3944,0.00,85,2100
3945,6619.83,1141,2101
3946,51050.00,353,2102
3947,98975.21,1141,2103
3948,,1834,2104
3949,,1835,2104
3950,,1836,2104
3951,,549,2104
3952,,1574,2104
3953,,973,2104
3954,,1837,2104
3955,,1838,2104
3956,,1839,2104
3957,,1833,2104
3958,,449,2104
3959,,214,2104
3960,,1840,2104
3961,,1841,2104
3962,,1476,2104
3963,,1842,2104
3964,,1843,2105
3965,,1844,2105
3966,,1845,2105
3967,2150.00,180,2106
3968,560.00,210,2107
3969,3579231.00,1846,2108
3970,3941959.00,1847,2108
3971,4009974.77,482,2108
3972,4070085.00,1848,2108
3973,24867.77,185,2109
3974,5000.00,210,2110
3975,307360.00,1218,2111
3976,11569.80,136,2112
3977,9322.30,199,2112
3978,34400.00,948,2113
3979,14320.00,233,2114
3980,8829.30,136,2115
3981,7561.95,242,2115
3982,5462.00,180,2116
3983,1760.80,1849,2117
3984,1709350.00,1850,2118
3985,2389000.00,1851,2118
3986,54312.40,211,2119
3987,10560.00,241,2120
3988,4949804.00,643,2121
3989,2912483.00,790,2121
3990,2600.00,353,2122
3991,11700.00,606,2123
3992,61884.00,294,2124
3993,63486.00,294,2125
3994,11278.00,56,2126
3995,,117,2127
3996,,119,2127
3997,,118,2127
3998,,1094,2127
3999,,1122,2127
4000,,905,2127
4001,,121,2127
4002,7134.75,1629,2128
4003,7115.00,180,2128
4004,9684.00,1852,2128
4005,8235.00,1849,2128
4006,8186.00,643,2128
4007,0.00,1853,2129
4008,6037.30,1849,2131
4009,360413.22,184,2132
4010,,1290,2133
4011,,1854,2133
4012,326644.00,1855,2134
4013,84000.00,794,2134
4014,139930.00,56,2134
4015,51712.00,223,2134
4016,265800.00,1856,2135
4017,0.00,66,2136
4018,0.00,289,2136
4019,0.00,234,2136
4020,578.51,361,2137
4021,94982.00,635,2139
4022,330578.51,234,2140
4023,36160.00,186,2142
4024,0.00,1617,2143
4025,1561.98,361,2144
4026,26550.00,186,2146
4027,4204235.00,548,2147
4028,2502453.00,277,2147
4029,2749887.00,1860,2147
4030,3380772.52,192,2147
4031,2900364.00,1861,2147
4032,2702418.00,542,2147
4033,134190613.44,111,2148
4034,85862496.00,41,2148
4035,117081086.40,725,2148
4036,66381.82,211,2149
4037,4090.91,242,2150
4038,10495.87,597,2151
4039,7200.00,598,2151
4040,4538000.00,210,2152
4041,5575000.00,1862,2152
4042,,1863,2153
4043,,349,2153
4044,,1106,2153
4045,22500.00,56,2155
4046,74500.00,1864,2155
4047,125000.00,1865,2155
4048,412000.00,1866,2155
4049,5631000.00,1862,2156
4050,4699000.00,210,2156
4051,,1867,2157
4052,,1868,2157
4053,2439.10,1849,2158
4054,5445000.00,1862,2159
4055,4049900.00,210,2159
4056,0.00,602,2160
4057,955000.00,1869,2161
4058,990000.00,1870,2161
4059,1075200.00,1871,2161
4060,43110.00,659,2162
4061,0.00,679,2163
4062,56400.00,747,2164
4063,60000.00,56,2164
4064,0.00,1456,2165
4065,0.00,1428,2166
4066,1239752.07,1872,2167
4067,40480.00,186,2168
4068,7845.00,185,2169
4069,69399.17,211,2170
4070,6297.52,597,2171
4071,15000.00,260,2171
4072,9000.00,598,2171
4073,8360.00,1630,2171
4074,,1873,2172
4075,34226.50,109,2173
4076,36497.50,1874,2173
4077,42530.00,1875,2173
4078,25143767.64,1728,2174
4079,19700000.00,1877,2174
4080,18886495.64,1876,2174
4081,21773933.07,214,2174
4082,26419990.00,1878,2174
4083,29450107.36,836,2174
4084,23864046.61,1879,2174
4085,28999999.00,21,2174
4086,49575.00,1881,2175
4087,9720.00,1880,2175
4088,28512.40,1882,2175
4089,16900.00,1883,2175
4090,0.00,353,2176
4091,2924000.00,1456,2177
4092,2586000.00,1211,2177
4093,286673.60,52,2178
4094,1240962.00,1884,2179
4095,2377302.00,697,2179
4096,1219350.00,440,2179
4097,3059334.00,1885,2180
4098,3011811.00,783,2180
4099,2856240.00,941,2180
4100,74700.00,1886,2181
4101,2823.00,1849,2182
4102,825000.00,1888,2184
4103,40.34,211,2185
4104,1115.70,361,2186
4105,3290165.51,1889,2187
4106,3261222.29,861,2187
4107,3138000.00,1378,2187
4108,43128.00,1890,2188
4109,52809.31,1891,2188
4110,49913.00,1892,2188
4111,829000.00,1894,2189
4112,963060.00,1895,2189
4113,776230.00,1893,2189
4114,212605.00,606,2190
4115,17380.00,365,2191
4116,629300.00,1897,2192
4117,576180.00,1898,2192
4118,417100.00,1896,2192
4119,17380.00,365,2193
4120,1344000.00,1899,2194
4121,0.00,1731,2195
4122,,1900,2196
4123,,1901,2196
4124,,42,2196
4125,21789.83,365,2197
4126,2625.00,353,2198
4127,43012.00,227,2199
4128,24630.00,1903,2200
4129,27093.00,1904,2200
4130,25350.00,1420,2200
4131,17250.00,1902,2200
4132,32550.00,632,2200
4133,22785.00,1905,2200
4134,50199.00,1419,2200
4135,4776.10,1849,2201
4136,796559.00,1906,2202
4137,728910.00,1645,2202
4138,878962.00,1255,2202
4139,897300.00,698,2202
4140,516079.00,418,2202
4141,2892.56,242,2204
4142,14620.00,607,2205
4143,3431000.00,844,2206
4144,1999800.00,1908,2206
4145,3850000.00,573,2206
4146,810268.00,1909,2207
4147,3966.94,199,2208
4148,101403.80,294,2209
4149,72130.19,604,2209
4150,26297796.00,1910,2210
4151,231002.00,1911,2211
4152,346018.00,1913,2212
4153,332383.00,1912,2212
4154,356745.00,1914,2212
4155,10050.00,241,2213
4156,140620.00,1915,2214
4157,57329.75,211,2215
4158,1008000.00,272,2216
4159,1080000.00,1456,2216
4160,37528.93,665,2217
4161,414467.60,327,2219
4162,17269.00,64,2220
4163,21115.00,1916,2220
4164,14611.57,387,2220
4165,37047.00,827,2220
4166,3305710.00,1917,2221
4167,,349,2222
4168,,1918,2222
4169,4132300.00,1917,2223
4170,328979.00,1919,2224
4171,255825.00,1267,2224
4172,218451.00,1884,2224
4173,392700.00,697,2224
4174,197500.00,861,2224
4175,1357600.00,272,2225
4176,1462480.00,296,2225
4177,81517.60,1909,2226
4178,,1136,2227
4179,,388,2227
4180,3635744.00,1899,2228
4181,55.00,1920,2229
4182,2479.34,199,2230
4183,,1921,2231
4184,,81,2231
4185,,1922,2231
4186,23207100.00,1923,2232
4187,231155.36,1924,2233
4188,159876.03,65,2233
4189,125950.00,815,2233
4190,145000.00,52,2233
4191,142076.24,1434,2233
4192,134042.98,1925,2233
4193,0.00,1394,2234
4194,10262760.63,1926,2235
4195,11171594.83,1927,2235
4196,12807498.23,244,2235
4197,10903397.50,1928,2235
4198,758580.00,1929,2236
4199,768384.00,353,2236
4200,832120.00,1264,2236
4201,803240.00,1930,2236
4202,899080.00,1931,2236
4203,835740.00,1932,2236
4204,4569.50,1849,2237
4205,25499365.81,510,2238
4206,18559623.00,464,2238
4207,24302609.50,1166,2238
4208,25812210.10,1351,2238
4209,26473744.41,1164,2238
4210,0.00,1933,2239
4211,227.50,176,2240
4212,188.00,177,2240
4213,212.82,170,2240
4214,,1934,2241
4215,,1484,2241
4216,45600.00,1903,2242
4217,17250.00,1935,2242
4218,248.00,170,2243
4219,183.80,1936,2243
4220,222.00,174,2243
4221,226.00,1937,2243
4222,211.90,1938,2243
4223,211.00,177,2243
4224,249.00,1939,2243
4225,237.00,175,2243
4226,272585.00,1941,2246
4227,,1942,2247
4228,,365,2247
4229,4751828.91,512,2248
4230,7105645.52,1944,2248
4231,5297409.50,1163,2248
4232,3541221.80,1943,2248
4233,5500690.78,1945,2248
4234,25250.00,1905,2249
4235,25590.00,1904,2249
4236,28700.00,1903,2249
4237,27900.00,1946,2249
4238,2349917.65,1948,2252
4239,2412610.66,1949,2252
4240,1947374.03,1947,2252
4241,,196,2254
4242,0.00,868,2256
4243,,1950,2257
4244,32892.56,868,2258
4245,6942.16,868,2259
4246,295565.50,60,2260
4247,0.00,868,2261
4248,53550.80,1426,2262
4249,51174.00,1427,2262
4250,54734.50,364,2263
4251,338338.00,1951,2264
4252,447793.56,192,2264
4253,344905.75,912,2264
4254,455655.71,1159,2264
4255,107000.00,1952,2265
4256,294876.12,868,2267
4257,306072.00,69,2268
4258,92801.60,1955,2270
4259,86689.30,1954,2270
4260,360000.00,1640,2271
4261,10080.00,936,2272
4262,11000.00,937,2272
4263,21000.00,260,2272
4264,41.32,868,2273
4265,162910.00,1956,2274
4266,5289.26,868,2275
4267,170628.50,353,2276
4268,63932.96,37,2277
4269,45100.00,1957,2277
4270,85062.40,1958,2277
4271,10980.00,56,2278
4272,19626.00,1634,2278
4273,33115.00,233,2279
4274,326603.25,629,2280
4275,854.00,1849,2281
4276,1088800.00,947,2282
4277,54179.92,1959,2283
4278,23785318.62,1574,2284
4279,22950222.65,1960,2284
4280,23961727.49,1961,2284
4281,23390455.87,1836,2284
4282,24290107.17,1833,2284
4283,3796.50,353,2285
4284,158497.00,1962,2286
4285,2066.10,868,2287
4286,7200.00,353,2289
4287,687320.00,60,2290
4288,924428.00,276,2291
4289,22900.00,186,2293
4290,1173182.00,947,2294
4291,3636971.70,1965,2295
4292,8264463.00,1101,2295
4293,9312.00,1629,2297
4294,371690.00,1258,2298
4295,2278908.00,1584,2299
4296,1652.88,868,2300
4297,650555.00,720,2301
4298,550705.66,1967,2301
4299,1245.00,233,2303
4300,1652747.91,1969,2304
4301,1598817.60,450,2304
4302,1528500.00,469,2304
4303,117600.00,1970,2305
4304,21120.00,643,2306
4305,3515820.00,700,2307
4306,3115948.00,629,2307
4307,3790754.00,628,2307
4308,2132625.00,699,2307
4309,4481074.40,701,2307
4310,2873035.00,1971,2307
4311,493664.90,1973,2309
4312,141813.73,1972,2309
4313,176004.82,1974,2309
4314,24861.00,397,2311
4315,27825.00,1339,2311
4316,42440.00,56,2312
4317,60000.00,68,2312
4318,49019.26,1975,2313
4319,50100.00,217,2313
4320,53690.00,249,2313
4321,66828.93,346,2313
4322,558300.00,249,2314
4323,582400.00,1884,2314
4324,584810.00,1919,2314
4325,613000.00,416,2314
4326,198502.00,1510,2315
4327,357540.00,83,2315
4328,413650.00,1977,2315
4329,190246.00,1976,2315
4330,413153.00,186,2315
4331,1259980.00,56,2315
4332,3500.00,365,2316
4333,,1979,2319
4334,,734,2319
4335,,1978,2319
4336,,1980,2319
4337,,1981,2319
4338,10800.00,85,2320
4339,145519.00,1584,2322
4340,157860.41,1793,2322
4341,,56,2323
4342,,1982,2323
4343,,117,2323
4344,31402.40,402,2324
4345,,1984,2325
4346,,1985,2325
4347,,1983,2325
4348,9863.00,1617,2326
4349,34791.00,1986,2326
4350,20660.00,420,2326
4351,10060.00,187,2326
4352,9006.00,115,2326
4353,719.76,1987,2327
4354,655.00,1988,2327
4355,620.00,1275,2327
4356,202731.20,1119,2328
4357,8318.80,1989,2329
4358,505000.00,523,2330
4359,276165.00,1131,2330
4360,5228.00,422,2331
4361,,513,2332
4362,,117,2332
4363,,56,2332
4364,,121,2332
4365,0.00,287,2334
4366,289300.00,815,2335
4367,370999.11,1434,2335
4368,36200.00,1588,2336
4369,38500.00,1991,2336
4370,117074.00,1993,2337
4371,114740.00,1994,2337
4372,95828.00,1992,2337
4373,5750.00,85,2338
4374,1103530.00,1996,2340
4375,1199360.00,1997,2340
4376,,268,2341
4377,,1998,2342
4378,,220,2342
4379,508400.00,803,2343
4380,560790.00,1999,2343
4381,637050.00,160,2343
4382,585900.00,62,2343
4383,,2001,2344
4384,,2002,2344
4385,,2003,2344
4386,,2000,2344
4387,,2004,2344
