id,building_number,city,country_code,latitude,longitude,postal_code,street
121,6,Praha,CZ,50.05846664653228,14.492046938000861,10600,Žirovnická
122,,Nepřevázka,CZ,,,29301,
123,,Rychnov nad Kněžnou,CZ,,,51601,Strojnická
124,93,Brno,CZ,49.20982281909835,16.63288026077298,61400,Dukelská třída
125,,Lužná,CZ,,,27051,Školská
126,2,Praha,CZ,50.04684581623801,14.456265091265374,14000,Za Brumlovkou
127,1,Praha,CZ,50.0714440014418,14.415730702611626,12800,Na Poříčním právu
128,11a,Ostrava,CZ,49.85676875439397,18.29170632846643,71200,Olešní
129,28,Praha,CZ,50.012057668587495,14.404462100366096,14300,Nad vinicí
130,4,Praha,CZ,50.05948863610348,14.449036050759974,14000,Jaurisova
131,,Dobřany,CZ,,,33441,Samota
132,,Staré Ždánice,CZ,,,53344,
133,,Vysoké Mýto,CZ,,,56601,
134,,Pardubice,CZ,,,53003,K Zámečku
135,,Pardubice,CZ,,,53012,Bartoňova
136,,Srnojedy,CZ,,,53002,Sportovní
137,,Pardubice,CZ,,,53002,Mrštíků
138,,Semily,CZ,,,51301,Nádražní
139,8,Praha,CZ,50.0750225451734,14.45062783099784,10100,Nitranská
140,,Mladá Boleslav,CZ,,,29301,tř. Václava Klementa
141,10,Brno,CZ,49.19467285573463,16.645993388000665,63600,Otakara Ševčíka
142,53,Praha,CZ,50.10849624068188,14.452959250283007,17000,Jankovcova
143,,Hradec Králové,CZ,,,50003,Vavákova
144,35,Olomouc,CZ,49.57824212690406,17.2417898863607,77900,Heyrovského
145,,Dolní Kralovice,CZ,,,25768,Severní
146,12,Dalovice,CZ,50.24972585917979,12.89554741244032,36263,Hlavní
147,13,Praha,CZ,50.11407487482378,14.393429744501384,16000,Podbabská
148,7,Most,CZ,50.504611635778495,13.634753710781867,43401,Petra Jilemnického
149,,Pardubice,CZ,,,53003,Okružní
150,7,Teplice,CZ,50.654931679524665,13.837820758959419,41501,Emilie Dvořákové
151,36,Praha,CZ,50.073442406353095,14.438570370271544,12000,Varšavská
152,,Křoví,CZ,,,59454,
153,,Praha,CZ,,,19800,Bryksova
154,,Napajedla,CZ,,,76361,Kvítkovická
155,,Frýdek-Místek,CZ,,,73801,Vojanova
156,,Černožice,CZ,,,50304,Sehnoutkova
157,,Petrovice,CZ,,,26255,Táborská
158,1,Hradec Králové,CZ,50.21373245235787,15.81991476800447,50002,Dukelská třída
159,,Boršov nad Vltavou,CZ,,,37382,Průmyslová
160,,Pardubice,CZ,,,53215,Čeperka
161,,Jinočany,CZ,,,25225,Zahradní
162,,Louny,CZ,,,44001,Postoloprtská
163,8,Děčín,CZ,50.78136855844958,14.155853330145664,40502,Teplická
164,,Mostkovice,CZ,,,79802,
165,,Vienna,,,,1040,Operngasse
166,2a,Praha,CZ,50.107720164184094,14.400759081092557,16000,Antonína Čermáka
167,,Pardubice,CZ,,,53002,Pražská
168,10,Praha,CZ,50.08195973355819,14.405272708913733,11800,Říční
169,68,Praha,CZ,50.07917970049753,14.430555071622859,11000,Václavské náměstí
170,15,Praha,CZ,50.100602578308234,14.410337429288505,16000,U Vorlíků
171,,Kutná Hora,CZ,,,28401,17. listopadu
172,15,Praha,CZ,50.04995171130022,14.451073406050886,14000,Baarova
173,,Praha,CZ,,,18600,
174,,Uherský Brod,CZ,,,68801,Svat. Čecha
175,,Čepí,CZ,,,53332,
176,57,Praha,CZ,50.07089119062847,14.459460798289847,10100,Kodaňská
177,,CA,,,,CA 94577,Davis Street
178,2,Praha,CZ,50.049264320235004,14.451936143239303,14000,Duhová
179,15,Plzeň,CZ,49.74114895241211,13.37789037495181,30100,Purkyňova
180,20,Praha,CZ,50.03686908359712,14.440221222270962,14000,Pod vrstevnicí
181,3,Praha,CZ,50.098474177605105,14.422025707070242,17000,Nad štolou
182,,Písek,CZ,,,39701,Janotova
183,,Klenčí pod Čerchovem,CZ,,,34401,
184,,Vamberk,CZ,,,51754,Kouty
185,1b,Brno,CZ,49.225541896369926,16.532829019811327,63500,Jakuba Obrovského
186,1,Praha,CZ,,,112 30,Ostrovní
187,,Praha,CZ,,,19016,Poličanská
188,49a,Olomouc,CZ,49.581632131103056,17.279246045204218,77900,Holická
189,4,Praha,CZ,50.10053506799316,14.423558258488022,17000,Letenské náměstí
190,23,Praha,CZ,50.030703442076366,14.45207356460272,14000,Pod višňovkou
191,205,Praha,CZ,,,19000,Sokolovská
192,2b,Praha,CZ,50.03085566049891,14.494637458144874,14900,K dubu
193,32,Praha,CZ,50.079664759006235,14.42395440910498,11000,Školská
194,,Kostelec nad Černými lesy,CZ,,,28163,Ruská
195,12,Praha,CZ,50.05472816074051,14.532875028632679,10200,U hostivařského nádraží
196,,Chrudim,CZ,,,53701,Tovární
197,4,Praha,CZ,50.053899507847376,14.36997763700391,15800,V zářezu
198,32,Olomouc,CZ,49.59491678740355,17.28222045874703,77900,Hodolanská
199,8,Praha,CZ,50.04368091764221,14.454730469207146,14000,Pelhřimovská
200,17,Praha,CZ,50.10723232858303,14.402040655938983,16000,Juárezova
201,,Zlín,CZ,,,76001,Havlíčkovo nábřeží
202,11,Praha,CZ,50.096164831427906,14.464990272383627,18600,Molákova
203,,Rakovník,CZ,,,26901,Vinohradská
204,,Březová-Oleško,CZ,,,25245,Na Vyhlídce
205,28,Mariánské Lázně,CZ,49.95239218554385,12.684130437928202,35301,Ladova
206,,Brno,CZ,,,61500,Lazaretní
207,18,Praha,CZ,50.068368256159246,14.496967266747845,10000,Krupská
208,,Dolany,CZ,,,33901,
209,10,Olomouc,CZ,49.58575336996763,17.262646143229283,77900,Wittgensteinova
210,,Libchavy,CZ,,,56116,
211,,Roudnice nad Labem,CZ,,,41301,Chelčického
212,,Věž,CZ,,,58001,
213,,Kvasice,CZ,,,76821,Zahradní
214,34,Přerov,CZ,49.453362581608815,17.445344022738702,75002,Bratrská
215,,Skalica,,,,909 01,Dr. Clementisa
216,,Žulová,CZ,,,79065,Školní
217,,Přerov,CZ,,,75002,
218,51,Přerov,CZ,49.45621828334974,17.44023487793494,75002,Svépomoc I
219,7,Přerov,CZ,49.455690527275216,17.43670727288146,75002,Skopalova
220,,Zlín,CZ,,,76001,náměstí Práce
221,25,Mikulov,CZ,48.805075510889594,16.638978192690338,69201,Svobody
222,25,Praha,CZ,50.09872220164496,14.424065221447046,17000,Dobrovského
223,1,Ostrava,CZ,49.83099941747531,18.279724911052543,70200,Vítkovická
224,8a,Jablonec nad Nisou,CZ,50.721174249444864,15.184350669495075,46601,Knoflíková
225,44,Plzeň,CZ,49.74986257765592,13.376659212255662,30612,Sedláčkova
226,51,Hradec Králové,CZ,50.24257921196062,15.811744158735845,50301,Petra Jilemnického
227,2,Praha,CZ,50.061925412643596,14.433628891375577,14000,Kongresová
228,35,Praha,CZ,50.100646650161096,14.426895521122955,17000,Kamenická
229,3,Praha,CZ,50.09886804378438,14.442934154438248,17000,Argentinska
230,17,Praha,CZ,50.03405211666489,14.49582513293733,14900,Verdiho
231,4,Praha,CZ,50.10125879633649,14.342130095390068,16000,Lužná
232,13,Praha,CZ,50.08667095901176,14.342571142211954,16200,Ulrychova
233,82,České Budějovice,CZ,48.961114904954975,14.472253240170394,37001,Lidická tř.
234,5,Brno,CZ,49.202563541575884,16.60561724813864,60200,Antonínská
235,18,Olomouc,CZ,49.58929739801821,17.233540089714186,77900,Stupkova
236,6,Praha,CZ,50.12418249947606,14.564739650947192,19015,Panelová
237,,Mýto,CZ,,,33805,Nádražní
238,1,Praha,CZ,50.09817507712776,14.502473556060785,18077,Pod Šancemi
239,9,Praha,CZ,50.02364983399165,14.46492102901673,14000,Vídeňská
240,13,Opava,CZ,49.92550898110803,17.906513261867815,74706,Slovenská
241,,Zlín,CZ,,,76001,Bartošova
242,41,Přerov,CZ,49.451956941218924,17.4514633188722,75002,Kratochvílova
243,4,Olomouc,CZ,49.630597847003685,17.339034048191497,77900,Krejčího
244,10,Olomouc,CZ,49.59021804109428,17.270496400196375,77900,tř. Kosmonautů
245,,Dolní Břežany,CZ,,,25241,Za Příkopem
246,,Blansko,CZ,,,67801,
247,,Kurčatovova,CZ,,,10900,
248,,Přeštice,CZ,,,33401,Husova
249,,Děčín V,CZ,,,40502,
250,4,Brno,CZ,49.20913002793274,16.662231569907675,62800,Blatnická
251,67,Ostrava,CZ,49.77913709024886,18.252874000521604,70030,Horní
252,,Poniklá,CZ,,,51401,
253,,Kolín,CZ,,,28002,Kostnická
254,1b,Ostrava,CZ,49.83912131293217,18.188697429909364,72200,Provozní
255,2,Praha,CZ,50.080005382589334,14.490237354285082,10000,Slunečná
256,23,Plzeň,CZ,49.74093585379379,13.375632797585613,30100,Purkyňova
257,,Český Těšín,CZ,,,737 01,Ostravská
258,126,Praha,CZ,50.05635337784554,14.420789730871812,14700,Podolská
259,20,České Budějovice,CZ,48.96781747821628,14.477259796018272,37001,U Malše
260,,Dolní Rychnov,CZ,,,35604,Bergmannova
261,42,Praha,CZ,50.0919366167952,14.457607757832628,18600,Pernerova
262,12,Brno,CZ,49.219173464868945,16.503389810659364,63500,Kuršova
263,20,Praha,CZ,50.07960842365672,14.423032074620242,11000,Vodičkova
264,,Chrudim,CZ,,,53701,Pardubická
265,36,Rudná,CZ,50.03678546832004,14.238727535550204,25219,Masarykova
266,,Žlutava,CZ,,,76361,
267,,Praha 1,CZ,,,110 00,Klementinum
268,,Praha,CZ,,,19900,Místecká
269,,Roztoky,CZ,,,25263,Sportovní
270,4,Teplice,CZ,50.64468041897043,13.831412129628982,41501,Vrchlického
271,,Jindřichův Hradec,CZ,,,37701,Klášterská
272,,Kamenice nad Lipou,CZ,,,39470,U Kult. domu
273,III,JIndřichův Hradec,CZ,,,37701,Vídeňská
274,,Telč,CZ,,,58856,Radkovská
275,26,Karlovy Vary,CZ,50.23789284266935,12.880834640729251,36004,Táborská
276,9,Plzeň,CZ,49.72649723617037,13.361633726185874,30100,Kaplířova
277,,Pardubice,CZ,,,53351,generála Svobody
278,65a,Praha,CZ,50.08933547309808,14.461145332269172,13000,Koněvova
279,,Šestajovice,CZ,,,25092,Myslivečkova
280,9,České Budějovice,CZ,49.005928587479566,14.485770550047665,37010,Opatovická
281,,Pelhřimov,CZ,,,39301,Křemešnická
282,20,Praha,CZ,50.04949813883505,14.316617194118756,15500,Mládí
283,4,Brno,CZ,49.19145932937152,16.64643557614878,63600,Ondříčkovo náměstí
284,6,Praha 5,CZ,50.07082494138817,14.409474010042196,15000,Jindřicha Plachty
285,,Litvínov,CZ,,,43601,Koldům
286,42,Praha,CZ,50.0645501067721,14.41579390026957,12800,Rašínovo nábřeží
287,,Slaný,CZ,,,27401,Ve Stráni
288,22,Plzeň,CZ,49.73935657252076,13.379348363283963,30100,Doudlevecká
289,,Neratovice,CZ,,,27711,J. K. Tyla
290,53,Praha,CZ,50.07783107426988,14.442902205848105,12000,Mánesova
291,25,Brno,CZ,49.1514627298611,16.645394783534353,62000,Ledárenská
292,,Klimkovice,CZ,,,74283,Požárnická
293,12,Zeleneč,CZ,50.12916981174227,14.6552037488479,25091,Dunajevského
294,,Uherský Brod,CZ,,,68801,U Korečnice
295,125,Praha,CZ,50.052468961092686,14.439311196049433,14000,Na Pankráci
296,,Přeštice,CZ,,,33401,Dukelská
297,40,Praha,CZ,50.064937506383835,14.429464305960304,12800,Jaromírova
298,35,Praha,CZ,50.109117102077356,14.400507547393927,16000,Jednořadá
299,23,Brno,CZ,49.21279777188142,16.567120959018467,61600,Sochorova
300,,Slaný,CZ,,,27401,Pražská
301,,Jindřichův Hradec,CZ,,,37701,Nušlova
302,16,Praha,CZ,50.089541230795064,14.423085443838136,11000,Dlouhá
303,20,Praha,CZ,50.071666634082334,14.45989236298018,10100,Bulharská
304,,Kasalice,CZ,,,53341,
305,15,Praha,CZ,50.103556111835275,14.491381473731563,19000,Českomoravská
306,16,Brno,CZ,49.20156656953931,16.606197544072117,60200,Mezírka
307,45,Hlučín,CZ,49.89316583852013,18.20324863601837,74801,Rovniny
308,,Zlín,CZ,,,76001,náměstí Míru
309,,Zlín,CZ,,,76001,Kúty
310,,Třebětice,CZ,,,76901,
311,,Uničov,CZ,,,78391,Šumperská
312,,Vsetín,CZ,,,75501,Bobrky
313,65,Brno,CZ,49.17640156594972,16.554520264798157,63400,Oblá
314,19,Brno,CZ,,,62000,Sladovnická
315,29a,Brno,CZ,49.235040684488105,16.622614804420557,63800,Okružní
316,5,Žďár nad Sázavou,CZ,49.557522114340195,15.952483187315336,59101,Jamská
317,,Český Brod,CZ,,,28201,Za Drahou
318,1,Litoměřice,CZ,50.53501992564618,14.128783711056638,41201,Krajská
319,6,Havířov,CZ,49.78367492388304,18.426276559420863,73601,Marxova
320,99,Praha,CZ,50.03958030793753,14.428959990040898,14000,Zelený pruh
321,15,Praha,CZ,50.089145031428515,14.407188679954468,11800,Letenská
322,31,Litoměřice,CZ,50.53390339701908,14.135470546240134,41201,Dlouhá
323,5,Praha,CZ,50.05647521652397,14.342637959780433,15500,Pekařská
324,15,Praha,CZ,50.110673641989806,14.524548971668027,19000,Kolbenova
325,,Havlíčkův Brod,CZ,,,58001,U Borové
326,,Senice na Hané,CZ,,,78345,Hliníky
327,,Želetice,CZ,,,69637,
328,16,Ostrava,CZ,49.84452543137081,18.159023960199,70800,Jana Ziky
329,14,Praha,CZ,50.09138450218157,14.47522693056416,13000,Na vápence
330,8,Praha,CZ,50.105925540409764,14.497244032187481,19000,Lisabonská
331,19,Jablonec nad Nisou,CZ,,,46601,Mírové náměstí
332,73,Praha,CZ,50.06290276255415,14.533359205436588,10200,Štěrboholská
333,10,Praha,CZ,50.117570099327835,14.454488434451273,18000,V Holešovičkách
334,,České Budějovice,CZ,,,37001,Rudolfovská tř.
335,,Pardubice,CZ,,,53352,Fáblovka
336,,Rakovník,CZ,,,26901,S. K. Neumanna
337,12,Ostrava,CZ,49.815887069705084,18.203855244587956,72100,Navrátilova
338,,Kozlovice,CZ,,,73947,
339,411e,Ostrava,CZ,49.75352304161149,18.255987671737163,72400,Mitrovická
340,103,Ostrava,CZ,49.819002380577636,18.237848854303827,70900,Varšavská
341,44,Ostrava,CZ,49.79587088544214,18.238953806149354,70030,Pavlovova
342,141,Praha,CZ,50.091780035820136,14.474741037593535,13000,Koněvova
343,,Valašské Meziříčí,CZ,,,75701,Hranická
344,,Litoměřice,CZ,,,41201,Žernosecká
345,,Český Krumlov,CZ,,,38101,Budějovická
346,255,Brno,CZ,49.17377124454363,16.615128509242133,61900,Kšírova
347,7,Praha,CZ,50.04780288512902,14.445066685788648,14000,Budějovická
348,1,Brno,CZ,49.16262844311179,16.59246591425955,61900,Traťová
349,,Vlašim,CZ,,,25801,Lidická
350,23,Praha 4,CZ,50.0109009116575,14.401018457528783,14300,Mezi vodami
351,,Valašská Bystřice,CZ,,,75627,
352,2,Praha,CZ,50.03553629486428,14.457318795853007,14000,U Michelského lesa
353,34a,Praha,CZ,50.091412155623104,14.451176671522555,18600,Křižíkova
354,20a,Praha 8,CZ,50.104732062653724,14.470349313526567,18000,Voctářova
355,18,Praha,CZ,50.05601577839159,14.282903206832923,15521,Sazovická
356,7,Praha,CZ,50.114338293125854,14.38033805269147,16000,Nad lesíkem
357,,Praha 6,CZ,,,16900,
358,31,Brno,CZ,49.215831748158934,16.5578009501452,62400,Jundrovská
359,3,Brno,CZ,49.19679698694506,16.607858526782383,60200,Jakubské náměstí
360,,Hradec Králové,CZ,,,50341,U Mostku
361,33,Svitavy,CZ,49.753689255048094,16.46118655778133,56802,Dimitrovova
362,3,Ostrava,CZ,49.83373051430347,18.283127106738387,70200,Kolejní
363,16,Hořovice,CZ,49.839441075720096,13.897244753135253,26801,Fügnerova
364,15,Děčín,CZ,50.781148371367706,14.166184198526297,40502,Na Hrázi
365,30,Krnov,CZ,50.09342575636801,17.683795538104118,794 01,Nádražní
366,22,Blansko,CZ,49.35519209209888,16.652911740881606,67801,Čapkova
367,,Náměšť nad Oslavou,CZ,,,67571,Ocmanická
368,,Popůvky,CZ,,,67575,
369,,Kolín,CZ,,,28002,U Nemocnice
370,,Hranice IV - Drahotuše,CZ,,,75361,K Nádraží
371,3,Svitavy,CZ,49.75585106218487,16.481819484288945,56802,V Zahrádkách
372,27,Praha,CZ,50.01207010507049,14.40141758580106,14320,Mezi Vodami
373,,Pelhřimov,CZ,,,39301,Kouřimského
374,,Pardubice,CZ,,,53003,Vodárenská
375,,Poděbrady,CZ,,,29001,Dr. Beneše
376,,Praha,CZ,,,15600,Na Baních
377,,Praha,CZ,,,15200,
378,,Praha 4,CZ,,,,
379,3,Hradec Králové,CZ,50.21941797321179,15.871051752624311,50003,Zemědělská
380,57,Hradec Králové,CZ,50.210539228712385,15.83905945437945,50003,Československé armády
381,,Pardubice,CZ,,,53009,Brožíkova
382,3,Praha,CZ,50.07624551299128,14.521049306632554,10000,Služeb
383,24,Ostrava,CZ,49.8407047610928,18.289199130210196,70200,30. dubna
384,,Polička,CZ,,,57201,Střítežská
385,,Braňany,CZ,,,43522,Mostecká
386,29,Hradec Králové,CZ,50.20232573896228,15.793295122737591,50004,Pardubická
387,,Živanice,CZ,,,53342,
388,,Neratov,CZ,,,53341,Novinsko
389,8a,Brno,CZ,49.17927767251328,16.600704260534094,63900,Opavská
390,,Příbor,CZ,,,74258,9. května
391,3,Praha,CZ,50.03952651145296,14.327353262658182,15500,Jeremiášova
392,25,Praha,CZ,50.082234359521685,14.418150618681892,11000,Národní
393,61,Ostrava,CZ,49.85586051038081,18.3237145282382,71300,Koněvova
394,,Roudnice nad Labem,CZ,,,41301,Bořivojova
395,Miroslav Seidl,Pavlíkov,CZ,50.060678362513706,13.741807170931507,27021,Pavlíkov 127
396,,Ježovy,CZ,,,34012,
397,,Hříškov,CZ,,,,
398,9,Ústí nad Labem,CZ,50.659879332055716,14.036036395975778,40001,Lidické náměstí
399,15,Ústí nad Labem,CZ,50.66387458692569,14.03896280686082,40001,Elišky Krásnohorské
400,12,Ústí nad Labem,CZ,50.66233523610282,14.032195104524831,40001,Klíšská
401,3,Praha,CZ,50.111655553294064,14.502361486402277,19000,Jandova
402,,Lázně Bohdaneč,CZ,,,53341,Pernštýnská
403,32,Praha,CZ,50.04534134876369,14.31660797359094,15500,Fantova
404,7,Ostrava,CZ,49.82607763120922,18.279633990385424,70200,Vítkovická
405,1,Brno,CZ,49.21301497414465,16.635726061673868,61400,bratří Mrštíků
406,,Beroun,CZ,,,26601,Nepilova
407,,Chyňava,CZ,,,26707,Za Humny
408,65,Praha,CZ,50.05021508805239,14.43951407110457,14000,Na strži
409,,Praha 10,CZ,,,10600,Hyacintová 3222/10
410,3,Brno,CZ,49.236498627630326,16.622398828233063,63800,Dusíkova
411,34c,Praha,CZ,50.09298194681191,14.519307558466846,19000,Českobrodská
412,15,Ostrava,CZ,49.83554082513463,18.28275671850492,70200,Pobialova
413,,Jesenice,CZ,,,25242,Skřivanová
414,55d,Brno,CZ,49.182955080079765,16.689280833788004,62700,Hviezdoslavova
415,3,Praha,CZ,50.16435815148955,14.523053406075425,19600,K teplárně
416,8,Praha,CZ,50.0555809699856,14.494874705304861,10600,Hyacintová
417,,Libušín,CZ,,,27306,Přemyslova
418,13,Brno,CZ,49.202345632979686,16.59626167652996,60200,Jana Uhra
419,,Kožichovice,CZ,,,67401,Žďárského
420,,Vyskeř,CZ,,,51264,
421,,Valašské Meziříčí,CZ,,,75701,Masarykova
422,20,Praha,CZ,50.031607408751995,14.449635379382737,14000,Paprsková
423,22,Praha,CZ,50.09213114267728,14.314868025841498,16100,Radčina
424,,Jesenice,CZ,,,25242,Šalvějová
425,11,Praha,CZ,50.028117899948505,14.395448654609734,15900,Zbraslavská
426,,Bechyně,CZ,,,39165,nám. T. G. Masaryka
427,,Mladá Boleslav,CZ,,,29301,Na Dubcích
428,1,Liberec,CZ,50.758871039328184,15.054213829213067,46001,Šumavská
429,,Praha,CZ,,,19012,Listopadová
430,,Dašice,CZ,,,53303,
431,,Přerov,CZ,,,75002,Lipnická
432,12,Praha,CZ,50.07414841512956,14.415705505919037,12000,Trojanova
433,5,Praha,CZ,50.07830374316661,14.448332773113316,12000,náměstí Jiřího z Poděbrad
434,,Kamenný Přívoz,CZ,,,25282,
435,12,České Budějovice,CZ,48.97615209469296,14.49140301539222,37001,Příčná
436,19a,Brno,CZ,49.22495933939382,16.599308624077032,61200,Košinova
437,24,Brno,CZ,49.20410378862515,16.59953841870984,60200,Kounicova
438,,Pardubice,CZ,,,53002,Štefánikova
439,81,Praha,CZ,50.06974514418395,14.507664188734806,10000,Na padesátém
440,82,Praha,CZ,50.07203385498221,14.491489931929644,10000,V olšinách
441,,Chodov,CZ,,,35735,Karlovarská
442,,Přelouč,CZ,,,53501,Tovární
443,,Srch,CZ,,,53352,
444,,Rakovník,CZ,,,26901,Máchova
445,87,Brno,CZ,49.16480472280032,16.63223576638825,61700,Hněvkovského
446,,Liberec,CZ,,,46010,Karlovská
447,,Úsilné,CZ,,,37010,
448,,Vyšší Brod,CZ,,,38273,Česká
449,23,Vimperk,CZ,49.05309325705718,13.773264515690448,38501,Pivovarská
450,,Český Krumlov,CZ,,,38101,U Poráků
451,,Bystřice pod Hostýnem,CZ,,,76861,Sušilova
452,,Břeclav,CZ,,,69002,Sovadinova
453,2,Praha,CZ,50.04965181948029,14.449922514956192,14000,Baarova
454,3,Jablonec nad Nisou,CZ,50.73214048598209,15.168165284345395,46601,Riegrova
455,34,Brno,CZ,49.19130052735849,16.610924980017305,60200,Masarykova
456,281,Ostrava,CZ,,,70900,28. října
457,258,Ostrava,CZ,49.77941068336274,18.2684555848723,72000,Místecká
458,25,Brno,CZ,49.20940582537808,16.579252471661693,61600,Eliášova
459,7,Litoměřice,CZ,50.53898466687227,14.136731172135098,41201,Svojsíkova
460,27,Vyškov,CZ,49.2728987120373,16.978125108878583,68201,Drnovská
461,,Kopřivnice,CZ,,,74221,
462,,Zlín,CZ,,,76302,třída Tomáše Bati
463,,Poděbrady,CZ,,,29001,Jiráskova
464,3,Praha,CZ,50.081541109989146,14.414230734663844,11000,Národní
465,,Kladno,CZ,,,27201,Kubelíkova
466,50,Praha,CZ,50.0727323937281,14.373677629852544,15000,Podbělohorská
467,12,Praha,CZ,50.0664411039195,14.46328913212647,10100,Magnitogorská
468,3,Ústí nad Labem,CZ,50.65778837041996,13.988569833415097,40001,náměstí Prokopa Velikého
469,80,Praha,CZ,50.06155312423212,14.374746318221627,15800,Jinonická
470,,Kralupy nad Vltavou,CZ,,,27801,U Dýhárny
471,19,Praha 5 - Radotín,CZ,49.986627506888155,14.368683715067053,15300,Věštínská
472,,Klenovice na Hané,CZ,,,79823,
473,5,Valašské Meziříčí,CZ,49.48154667400585,17.96247030276058,75701,Hranická
474,174,Brno,CZ,49.18442045671752,16.660969240902027,62700,Olomoucká
475,36,Blansko,CZ,49.36824859414814,16.644920951267864,67801,Bezručova
476,36,Šlapanice,CZ,49.164068381609404,16.730851664165055,66451,Dlouhá
477,,Jaroměřice,CZ,,,56944,
478,,Lupenice,CZ,,,51741,
479,,Pardubice,CZ,,,53003,Husova
480,36,Brno,CZ,49.164386603482555,16.604535036875756,61900,Pražákova
481,,Letohrad,CZ,,,56151,Šedivská
482,,TALMACIU,,,,555700,"PIATA TEXTILISTILOR, 17"
483,14,Praha,CZ,50.06794702133447,14.316528828194972,16300,Zívrova
484,11c,Brno,CZ,49.177128533027776,16.677163127483126,62700,Řípská
485,,Strážnice,CZ,,,69662,Zámek
486,3,Ostrava,CZ,49.82913862593285,18.25706374173416,70900,Dr. Maye
487,59,Brno,CZ,49.22249519792306,16.60000275655335,61200,Košinova
488,99,Brno,CZ,49.22807059371221,16.58004081854604,61200,Purkyňova
489,17a,Brno,CZ,49.18745822326221,16.60251638800097,60200,Bezručova
490,,Petrovice,CZ,,,26255,
491,16,Ostopovice,CZ,49.16095405930089,16.548725733890116,66449,Branky
492,,Pardubice,CZ,,,53009,Poděbradská
493,4,Krásná Lípa,CZ,50.913072840119476,14.509389865422229,40746,Masarykova
494,6,Jihlava,CZ,49.39643068176369,15.564852906702681,58601,Rantířovská
495,2,Hodonín,CZ,48.85110321478675,17.127549052673704,69501,Dolní Valy
496,,Košíky,CZ,,,68704,
497,27,Hodonín,CZ,48.85415867946083,17.133648510575895,69501,Polní
498,,Dubno,CZ,,,26101,
499,,Pičín,CZ,,,26225,
500,22,Praha,CZ,50.070997914696505,14.415394765947342,12800,Podskalská
501,,Letkov,CZ,,,32600,Plzeňská
502,,Příbram,CZ,,,26101,
801,,Petřvald,CZ,,,73541,Radvanická
503,1b,Praha,CZ,50.07340189773998,14.381715920766444,15000,Na Hřebenkách
504,,Pchery,CZ,,,27308,Maršála Rybalka
505,,Písek,CZ,,,39701,K Lipám
506,30,Praha,CZ,50.087144605372856,14.434444799993079,11000,Hybernská
507,1,Cheb,CZ,50.07909263966301,12.372254428767745,35002,Sládkova
508,60,Hodonín,CZ,48.85833936335313,17.131207610437848,69501,Brandlova
509,,Strážnice,CZ,,,69662,Janáčkova
510,,Kostelec,CZ,,,69651,
511,2,Břeclav,CZ,48.749280078652994,16.907880665591996,69002,Lanžhotská
512,,Třebíč,CZ,,,67401,Karlovo nám.
513,2a,Brno,CZ,49.258966217238346,16.570765768454145,62100,Jezerůvky
514,1,Brno,CZ,49.25452559424474,16.587198552833044,62100,Maříkova
515,7,Brno,CZ,49.15286096650972,16.622829434007038,61900,Jižní náměstí
516,41,Praha,CZ,50.08692397794217,14.449528369868009,13000,Husitská
517,,Strážnice,CZ,,,69662,Jiřího z Poděbrad
518,,Sudoměřice,CZ,,,69666,
519,4,Brno,CZ,49.19981690528249,16.611996872137542,60200,Příkop
520,,Bukovina,CZ,,,67905,
521,70b,Brno,CZ,49.23729169896725,16.57976675874052,62100,Hudcova
522,88,Praha,CZ,50.07527923401846,14.453146544273512,10100,Korunní
523,11,Brno,CZ,,,61200,Jana Babáka
524,127,Praha,CZ,50.0519601013809,14.43994959918479,14000,Na Pankráci
525,15,Praha,CZ,50.08915577167054,14.43531114575258,11000,Na Florenci
526,14,Praha,CZ,50.070536895146674,14.401041683228238,15000,Radlická
527,,Blovice,CZ,,,33601,Tržní
528,15,Praha,CZ,50.076928735271025,14.424417596382963,12000,Štěpánská
529,39,Děčín,CZ,50.77257933964009,14.21979429103081,40502,Oblouková
530,52,Krásná Lípa,CZ,,,40746,Pražská
531,1,Ústí nad Labem,CZ,50.65708221736839,14.003897616517992,40001,Textilní
532,4,Praha,CZ,50.056232404239466,14.377998602097632,15800,Kačírkova
533,,Cvikov,CZ,,,47158,
534,2,Děčín,CZ,50.742343215295726,14.198292394461934,40711,Kamenná
535,1b,Jihlava,CZ,49.38757940164238,15.592541951966437,58601,Na Bělidle
536,5,Jihlava,CZ,49.42289325128923,15.597644553375702,58601,Pávovská
537,,Velký Beranov,CZ,,,58821,
538,,Praha,CZ,,,19900,Beranových
539,,Kyjov,CZ,,,58001,
540,29,Praha,CZ,50.03529204833792,14.583496612035518,10400,Františka Diviše
541,1,Praha,CZ,50.068874520076754,14.527834245681,10200,Radiová
542,450,Praha,CZ,50.06778295690835,14.421302780556065,12800,Na Slupi
543,3,Praha,CZ,50.0931509187472,14.441298575693686,18600,Pobřežní
544,,Ždírec,CZ,,,58813,
545,,Jihlava,CZ,,,58601,
546,1,Beroun,CZ,49.966688666526565,14.069848933976658,26601,Talichova
547,,Chotěboř,CZ,,,58301,Krále Jana
548,60,Jihlava,CZ,49.39324380423006,15.575522509844303,58601,U Hřbitova
549,,Pelhřimov,CZ,,,39301,Modřínová
550,13,Hradec Králové,CZ,50.21077285972173,15.834536103153427,50003,Dlouhá
551,60,Olomouc,CZ,49.58187455119025,17.293673476449115,77900,Přerovská
